,utcTimeMillis,Latitude_1,Longitude_1,Latitude_2,Longitude_2,Distance
207,1717828661000,21.002621666666663,105.8509,21.00256318869741,105.8506819753944,23.54818513541284
208,1717828662000,21.00258,105.850895,21.002456647878184,105.85073226128716,21.760592523211457
209,1717828663000,21.002545,105.85089833333336,21.00241018837155,105.85078467304308,19.076769093400742
210,1717828664000,21.002513333333333,105.85090333333332,21.00236273245689,105.85078749607707,20.616161882662333
211,1717828665000,21.002481666666668,105.85090333333332,21.00228165926762,105.85078149213253,25.584810127025687
212,1717828666000,21.002441666666662,105.85089666666666,21.00222002132117,105.85079050641995,26.997471388927693
213,1717828668000,21.00232833333333,105.85087333333334,21.00219823859598,105.8507396706628,20.044540419230216
214,1717828669000,21.002268333333337,105.850865,21.002068466689547,105.8508301345492,22.516939051946938
215,1717828670000,21.002215,105.85085666666669,21.00200699721665,105.85081068134252,23.616340815653285
216,1717828671000,21.002160000000003,105.85085333333332,21.002012805047173,105.85081927934654,16.744739764371232
217,1717828672000,21.00209166666667,105.85083000000002,21.001953828497467,105.8508210955463,15.354753329134555
218,1717828674000,21.001981666666666,105.85081666666667,21.00189385455321,105.85080674789684,9.818399993462137
219,1717828675000,21.001936666666666,105.85080666666666,21.001805929693266,105.85077043265832,15.016016617048606
220,1717828677000,21.00183666666667,105.85079,21.00181100678683,105.8507733452984,3.336180410528611
221,1717828678000,21.00178,105.85078,21.00178809011423,105.85076107832973,2.1604210384977263
222,1717828680000,21.001663333333333,105.85076,21.00172209735283,105.8507237105542,7.542408899444119
223,1717828681000,21.001606666666664,105.85075,21.001669534794967,105.85073809825695,7.098956504036774
224,1717828682000,21.001548333333336,105.85074166666666,21.00160552544167,105.85075076598912,6.429240171683461
225,1717828683000,21.00149,105.85073666666668,21.00152303656617,105.85071392157884,4.36686702997573
226,1717828684000,21.00143166666667,105.85072999999998,21.001445704175776,105.85073980216268,1.863279324684439
227,1717828685000,21.00137666666667,105.85072333333332,21.001337564325794,105.85076037415249,5.804319879776172
228,1717828686000,21.001320000000003,105.85071166666668,21.001212865424428,105.85074951831406,12.544117969502185
229,1717828687000,21.001261666666664,105.85070166666668,21.001162722480156,105.85076579259194,12.85920969781465
230,1717828688000,21.001201666666663,105.85069,21.001099916884115,105.85070026040148,11.364084700998575
231,1717828689000,21.00114333333333,105.85068,21.001087382158165,105.85064878893677,7.014581533349657
232,1717828690000,21.001085,105.85067499999998,21.00101243036264,105.85064608302316,8.609635480954624
233,1717828691000,21.00103,105.85067833333332,21.000856974196903,105.85065863572632,19.34794619438992
